,Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
6804,TX0000006805,Russia,180255,Cash Withdrawal,10/11/13 12:00,Person_6408,Construction,USA,False,Legal,5.81708486682284,3,Bank_319,Bahamas
6805,TX0000006806,Russia,407051,Stocks Transfer,10/11/13 13:00,Person_6951,Construction,Switzerland,True,Legal,2.3273333595995287,1,Bank_137,Bahamas
6806,TX0000006807,China,82941,Cryptocurrency,10/11/13 14:00,Person_1511,Arms Trade,Russia,False,Illegal,6.468598757721767,9,Bank_71,Cayman Islands
6807,TX0000006808,UK,137481,Cryptocurrency,10/11/13 15:00,Person_9186,Construction,Singapore,False,Legal,5.383974737707552,9,Bank_427,Panama
6808,TX0000006809,UK,141580,Stocks Transfer,10/11/13 16:00,Person_7690,Real Estate,Brazil,False,Legal,4.394799363585944,0,Bank_277,Singapore
6809,TX0000006810,China,23468,Cash Withdrawal,10/11/13 17:00,Person_2957,Construction,South Africa,True,Legal,4.243345670858693,5,Bank_71,Bahamas
6810,TX0000006811,Singapore,78499,Cryptocurrency,10/11/13 18:00,Person_2288,Luxury Goods,Switzerland,False,Legal,6.336461474224872,9,Bank_238,Panama
6811,TX0000006812,Singapore,22271,Property Purchase,10/11/13 19:00,Person_8375,Arms Trade,USA,False,Legal,4.207334560461366,4,Bank_40,Switzerland
6812,TX0000006813,USA,330850,Offshore Transfer,10/11/13 20:00,Person_5282,Finance,UAE,False,Legal,4.197742104444968,4,Bank_484,Cayman Islands
6813,TX0000006814,UAE,57872,Property Purchase,10/11/13 21:00,Person_8462,Construction,USA,False,Legal,3.8755094892794926,8,Bank_301,Switzerland
6814,TX0000006815,Russia,139557,Cryptocurrency,10/11/13 22:00,Person_3924,Casinos,Russia,False,Legal,5.081148020020714,5,Bank_490,Panama
6815,TX0000006816,UAE,588137,Cash Withdrawal,10/11/13 23:00,Person_937,Luxury Goods,Singapore,False,Legal,4.684127111283841,1,Bank_494,Singapore
6816,TX0000006817,UK,98112,Cash Withdrawal,10/12/13 0:00,Person_9474,Finance,Singapore,True,Legal,3.2640581209110184,5,Bank_103,Luxembourg
6817,TX0000006818,Brazil,694774,Cryptocurrency,10/12/13 1:00,Person_223,Finance,UK,False,Legal,5.283507411924617,1,Bank_70,Singapore
6818,TX0000006819,Singapore,49504,Cash Withdrawal,10/12/13 2:00,Person_2843,Finance,Singapore,True,Legal,4.98901208586845,2,Bank_65,Cayman Islands
6819,TX0000006820,China,73366,Property Purchase,10/12/13 3:00,Person_7062,Finance,Switzerland,False,Illegal,6.620914097687512,3,Bank_423,Bahamas
6820,TX0000006821,UK,58377,Offshore Transfer,10/12/13 4:00,Person_6550,Oil & Gas,South Africa,True,Illegal,6.673957939183932,4,Bank_312,Bahamas
6821,TX0000006822,Russia,356786,Stocks Transfer,10/12/13 5:00,Person_2329,Construction,UAE,False,Legal,3.901005610419599,2,Bank_123,Singapore
6822,TX0000006823,Switzerland,118577,Cryptocurrency,10/12/13 6:00,Person_7589,Oil & Gas,UK,False,Legal,4.496495529992363,6,Bank_421,Switzerland
6823,TX0000006824,South Africa,112073,Cash Withdrawal,10/12/13 7:00,Person_90,Luxury Goods,India,False,Legal,3.5670029208826417,7,Bank_77,Cayman Islands
6824,TX0000006825,South Africa,41207,Cryptocurrency,10/12/13 8:00,Person_4881,Real Estate,South Africa,True,Legal,4.476060896552777,2,Bank_107,Singapore
6825,TX0000006826,Singapore,20248,Offshore Transfer,10/12/13 9:00,Person_3364,Luxury Goods,India,False,Illegal,4.515761010053537,3,Bank_184,Cayman Islands
6826,TX0000006827,India,447696,Cash Withdrawal,10/12/13 10:00,Person_8126,Luxury Goods,Russia,False,Legal,5.803595557993098,1,Bank_373,Switzerland
6827,TX0000006828,Singapore,60937,Cryptocurrency,10/12/13 11:00,Person_4688,Construction,China,False,Legal,4.0703641822357275,6,Bank_98,Panama
6828,TX0000006829,India,31889,Stocks Transfer,10/12/13 12:00,Person_4892,Real Estate,China,False,Legal,4.679036908461084,9,Bank_90,Luxembourg
6829,TX0000006830,UK,11040,Cash Withdrawal,10/12/13 13:00,Person_8987,Real Estate,Brazil,True,Legal,6.038233976999896,2,Bank_332,Singapore
6830,TX0000006831,UAE,85898,Stocks Transfer,10/12/13 14:00,Person_8686,Finance,South Africa,False,Legal,3.323087868266974,6,Bank_305,Panama
6831,TX0000006832,China,40191,Stocks Transfer,10/12/13 15:00,Person_4240,Real Estate,Singapore,False,Legal,4.274744815277289,3,Bank_53,Switzerland
6832,TX0000006833,Switzerland,23098,Property Purchase,10/12/13 16:00,Person_2621,Real Estate,UAE,False,Legal,6.2309025863246195,0,Bank_90,Panama
6833,TX0000006834,UK,350023,Stocks Transfer,10/12/13 17:00,Person_3673,Oil & Gas,UK,False,Legal,5.2841609645871035,8,Bank_7,Luxembourg
6834,TX0000006835,Singapore,112326,Property Purchase,10/12/13 18:00,Person_3975,Arms Trade,China,False,Legal,6.480595073152066,1,Bank_37,Panama
6835,TX0000006836,India,131410,Cash Withdrawal,10/12/13 19:00,Person_5759,Real Estate,South Africa,False,Illegal,7.490215042857971,5,Bank_96,Cayman Islands
6836,TX0000006837,UK,188803,Cash Withdrawal,10/12/13 20:00,Person_5428,Arms Trade,India,False,Legal,5.077460018542115,3,Bank_452,Luxembourg
6837,TX0000006838,UK,574351,Stocks Transfer,10/12/13 21:00,Person_1757,Oil & Gas,South Africa,False,Legal,4.585990630046811,8,Bank_60,Luxembourg
6838,TX0000006839,UK,101448,Cryptocurrency,10/12/13 22:00,Person_3623,Construction,Brazil,False,Legal,6.228530217974627,5,Bank_265,Luxembourg
6839,TX0000006840,UAE,149312,Cash Withdrawal,10/12/13 23:00,Person_4908,Casinos,UK,True,Legal,5.571785131090822,0,Bank_286,Cayman Islands
6840,TX0000006841,UAE,184877,Cryptocurrency,10/13/13 0:00,Person_9969,Luxury Goods,USA,False,Legal,4.684064386541965,1,Bank_152,Luxembourg
6841,TX0000006842,UK,104718,Property Purchase,10/13/13 1:00,Person_3125,Construction,UK,True,Legal,4.920011518994515,4,Bank_99,Luxembourg
6842,TX0000006843,Brazil,376614,Stocks Transfer,10/13/13 2:00,Person_5808,Construction,Switzerland,True,Illegal,7.396627495217803,9,Bank_175,Cayman Islands
6843,TX0000006844,Singapore,177359,Cryptocurrency,10/13/13 3:00,Person_8972,Arms Trade,USA,False,Legal,4.270756034204727,4,Bank_184,Switzerland
6844,TX0000006845,South Africa,101051,Property Purchase,10/13/13 4:00,Person_2985,Construction,India,False,Legal,5.431169793123839,7,Bank_7,Bahamas
6845,TX0000006846,South Africa,62113,Property Purchase,10/13/13 5:00,Person_1788,Luxury Goods,Russia,False,Legal,4.358700183188041,3,Bank_375,Switzerland
6846,TX0000006847,China,630005,Offshore Transfer,10/13/13 6:00,Person_8944,Casinos,Singapore,False,Legal,4.760130245396407,7,Bank_65,Singapore
6847,TX0000006848,China,57014,Cryptocurrency,10/13/13 7:00,Person_3987,Oil & Gas,South Africa,False,Legal,4.050884135627395,5,Bank_409,Panama
6848,TX0000006849,China,815782,Offshore Transfer,10/13/13 8:00,Person_8288,Real Estate,USA,False,Illegal,7.241771078598797,2,Bank_262,Singapore
6849,TX0000006850,Singapore,71708,Offshore Transfer,10/13/13 9:00,Person_7967,Construction,Switzerland,False,Legal,6.286307696168878,8,Bank_481,Singapore
6850,TX0000006851,USA,22788,Offshore Transfer,10/13/13 10:00,Person_3038,Luxury Goods,UAE,False,Legal,4.748034761971974,9,Bank_87,Cayman Islands
6851,TX0000006852,India,158761,Offshore Transfer,10/13/13 11:00,Person_4217,Casinos,Switzerland,False,Legal,4.034430817103164,5,Bank_301,Switzerland
6852,TX0000006853,Russia,85794,Cryptocurrency,10/13/13 12:00,Person_7639,Arms Trade,USA,False,Legal,5.693174377134744,7,Bank_26,Luxembourg
6853,TX0000006854,Switzerland,259151,Stocks Transfer,10/13/13 13:00,Person_240,Arms Trade,USA,False,Legal,5.87562409198259,3,Bank_146,Panama
6854,TX0000006855,India,53489,Property Purchase,10/13/13 14:00,Person_4956,Oil & Gas,Brazil,False,Legal,5.978182411398199,3,Bank_455,Singapore
6855,TX0000006856,UK,102698,Offshore Transfer,10/13/13 15:00,Person_2520,Oil & Gas,China,False,Legal,4.159375313188405,1,Bank_184,Cayman Islands
6856,TX0000006857,India,28011,Property Purchase,10/13/13 16:00,Person_8432,Real Estate,Singapore,False,Legal,3.9862863958295662,3,Bank_426,Cayman Islands
6857,TX0000006858,China,152059,Property Purchase,10/13/13 17:00,Person_1991,Finance,Brazil,False,Legal,4.346717470011391,2,Bank_176,Panama
6858,TX0000006859,India,424683,Offshore Transfer,10/13/13 18:00,Person_4939,Casinos,China,False,Legal,4.23418687784154,8,Bank_261,Luxembourg
6859,TX0000006860,UAE,671475,Offshore Transfer,10/13/13 19:00,Person_2996,Construction,India,False,Legal,4.306315287502658,8,Bank_378,Singapore
6860,TX0000006861,Russia,254724,Property Purchase,10/13/13 20:00,Person_1550,Construction,USA,False,Legal,5.89864448060653,4,Bank_411,Panama
6861,TX0000006862,Russia,32438,Property Purchase,10/13/13 21:00,Person_6463,Luxury Goods,South Africa,False,Illegal,5.559700872745412,4,Bank_12,Bahamas
6862,TX0000006863,UAE,43961,Cash Withdrawal,10/13/13 22:00,Person_7984,Construction,China,False,Legal,5.215617463167335,5,Bank_150,Luxembourg
6863,TX0000006864,India,239404,Property Purchase,10/13/13 23:00,Person_2539,Casinos,UK,False,Legal,6.322504705350861,8,Bank_286,Luxembourg
6864,TX0000006865,Singapore,97176,Cryptocurrency,10/14/13 0:00,Person_9507,Luxury Goods,India,False,Legal,3.416242099645532,2,Bank_186,Singapore
6865,TX0000006866,UK,171361,Stocks Transfer,10/14/13 1:00,Person_9789,Luxury Goods,Russia,False,Legal,4.412380494688006,3,Bank_33,Bahamas
6866,TX0000006867,India,322045,Stocks Transfer,10/14/13 2:00,Person_9940,Oil & Gas,India,False,Legal,4.0758530399158355,9,Bank_101,Luxembourg
6867,TX0000006868,Switzerland,57486,Cryptocurrency,10/14/13 3:00,Person_5643,Construction,UK,False,Legal,4.73461077052286,8,Bank_208,Switzerland
6868,TX0000006869,Russia,618843,Stocks Transfer,10/14/13 4:00,Person_7449,Real Estate,South Africa,False,Legal,5.164404629512894,2,Bank_325,Singapore
6869,TX0000006870,Brazil,88420,Cryptocurrency,10/14/13 5:00,Person_2777,Construction,Switzerland,False,Legal,3.593665128335333,8,Bank_239,Cayman Islands
6870,TX0000006871,India,32913,Property Purchase,10/14/13 6:00,Person_2467,Real Estate,UAE,False,Legal,4.412017556396483,8,Bank_347,Panama
6871,TX0000006872,India,172177,Cryptocurrency,10/14/13 7:00,Person_4264,Arms Trade,Singapore,False,Legal,5.353042474321069,1,Bank_12,Bahamas
6872,TX0000006873,Brazil,87655,Cash Withdrawal,10/14/13 8:00,Person_4261,Casinos,China,False,Legal,6.840929714788326,3,Bank_363,Panama
6873,TX0000006874,USA,142834,Cash Withdrawal,10/14/13 9:00,Person_8481,Real Estate,Singapore,False,Legal,4.608675185078582,1,Bank_28,Panama
6874,TX0000006875,South Africa,72380,Stocks Transfer,10/14/13 10:00,Person_6482,Construction,Singapore,False,Legal,4.87618283197016,0,Bank_183,Bahamas
6875,TX0000006876,China,88557,Offshore Transfer,10/14/13 11:00,Person_1125,Luxury Goods,India,True,Legal,4.671380675311032,5,Bank_331,Switzerland
6876,TX0000006877,India,437198,Offshore Transfer,10/14/13 12:00,Person_6024,Oil & Gas,UAE,False,Legal,4.705957486375355,6,Bank_393,Cayman Islands
6877,TX0000006878,Brazil,91594,Offshore Transfer,10/14/13 13:00,Person_7259,Real Estate,China,True,Legal,4.934178453719855,6,Bank_162,Bahamas
6878,TX0000006879,China,57954,Offshore Transfer,10/14/13 14:00,Person_5239,Real Estate,Switzerland,False,Legal,5.164191033314699,6,Bank_45,Cayman Islands
6879,TX0000006880,China,251560,Cryptocurrency,10/14/13 15:00,Person_2687,Luxury Goods,UK,False,Legal,3.3176050762375837,3,Bank_474,Luxembourg
6880,TX0000006881,China,176640,Stocks Transfer,10/14/13 16:00,Person_9100,Luxury Goods,UK,False,Legal,3.6544332022172137,0,Bank_270,Luxembourg
6881,TX0000006882,USA,35680,Offshore Transfer,10/14/13 17:00,Person_3484,Arms Trade,Singapore,False,Legal,5.6125262005215015,3,Bank_478,Bahamas
6882,TX0000006883,South Africa,222099,Property Purchase,10/14/13 18:00,Person_5774,Finance,India,False,Legal,5.778362220146294,9,Bank_419,Panama
6883,TX0000006884,India,188295,Cash Withdrawal,10/14/13 19:00,Person_5639,Casinos,Singapore,False,Legal,3.3388822225926207,8,Bank_193,Switzerland
6884,TX0000006885,UAE,437125,Cash Withdrawal,10/14/13 20:00,Person_6864,Arms Trade,Russia,True,Legal,5.904561263965999,6,Bank_107,Cayman Islands
6885,TX0000006886,Russia,111917,Offshore Transfer,10/14/13 21:00,Person_6636,Finance,India,False,Legal,6.016968551679203,4,Bank_232,Cayman Islands
6886,TX0000006887,Brazil,88944,Cash Withdrawal,10/14/13 22:00,Person_5924,Luxury Goods,UAE,False,Legal,3.79806471793231,5,Bank_366,Bahamas
6887,TX0000006888,Russia,148184,Property Purchase,10/14/13 23:00,Person_5187,Oil & Gas,China,True,Legal,4.23030767007755,5,Bank_119,Singapore
6888,TX0000006889,South Africa,38228,Offshore Transfer,10/15/13 0:00,Person_3561,Luxury Goods,Russia,False,Legal,5.195541066458187,8,Bank_282,Bahamas
6889,TX0000006890,UAE,100299,Stocks Transfer,10/15/13 1:00,Person_6580,Oil & Gas,Switzerland,False,Legal,6.199670008451692,9,Bank_93,Luxembourg
6890,TX0000006891,UAE,918979,Offshore Transfer,10/15/13 2:00,Person_6809,Construction,Switzerland,True,Legal,7.1949268327337155,0,Bank_313,Luxembourg
6891,TX0000006892,UK,83067,Property Purchase,10/15/13 3:00,Person_9080,Luxury Goods,China,True,Illegal,5.845840889595132,3,Bank_171,Singapore
6892,TX0000006893,China,13613,Offshore Transfer,10/15/13 4:00,Person_6658,Real Estate,South Africa,True,Legal,5.556664579257129,6,Bank_92,Panama
6893,TX0000006894,Russia,88522,Cryptocurrency,10/15/13 5:00,Person_818,Arms Trade,South Africa,False,Legal,5.660226359309215,5,Bank_127,Switzerland
6894,TX0000006895,UAE,66728,Cryptocurrency,10/15/13 6:00,Person_1994,Real Estate,UK,True,Legal,5.138982564977798,8,Bank_415,Singapore
6895,TX0000006896,UK,58832,Stocks Transfer,10/15/13 7:00,Person_3497,Luxury Goods,South Africa,False,Legal,4.840186848346726,0,Bank_492,Panama
6896,TX0000006897,China,135140,Property Purchase,10/15/13 8:00,Person_1523,Finance,Singapore,False,Legal,5.949421784039339,7,Bank_290,Singapore
6897,TX0000006898,UK,203323,Property Purchase,10/15/13 9:00,Person_2676,Luxury Goods,India,False,Legal,5.50434846202254,7,Bank_372,Luxembourg
6898,TX0000006899,India,43221,Property Purchase,10/15/13 10:00,Person_3630,Construction,UAE,True,Legal,2.3783652535118005,7,Bank_125,Cayman Islands
6899,TX0000006900,China,39741,Cryptocurrency,10/15/13 11:00,Person_238,Luxury Goods,UK,True,Legal,4.30346235993134,7,Bank_138,Panama
6900,TX0000006901,UAE,215126,Offshore Transfer,10/15/13 12:00,Person_1073,Finance,USA,False,Legal,5.201185429684372,4,Bank_391,Luxembourg
6901,TX0000006902,Russia,987025,Property Purchase,10/15/13 13:00,Person_5219,Oil & Gas,Russia,True,Legal,4.240555788670853,9,Bank_38,Singapore
6902,TX0000006903,Switzerland,114802,Property Purchase,10/15/13 14:00,Person_4842,Arms Trade,China,False,Legal,3.856328318297436,5,Bank_165,Bahamas
6903,TX0000006904,South Africa,115413,Cryptocurrency,10/15/13 15:00,Person_33,Construction,UK,False,Legal,5.17066181511651,0,Bank_146,Panama
6904,TX0000006905,China,46988,Stocks Transfer,10/15/13 16:00,Person_2906,Real Estate,USA,False,Legal,5.854311057154103,9,Bank_384,Luxembourg
6905,TX0000006906,Brazil,384892,Offshore Transfer,10/15/13 17:00,Person_137,Real Estate,UK,False,Legal,5.7097628000745475,3,Bank_308,Switzerland
6906,TX0000006907,India,46008,Cryptocurrency,10/15/13 18:00,Person_2485,Real Estate,China,False,Legal,4.781867874569675,2,Bank_230,Cayman Islands
6907,TX0000006908,Russia,51117,Cryptocurrency,10/15/13 19:00,Person_9697,Real Estate,UK,True,Legal,6.039064947934845,6,Bank_415,Switzerland
6908,TX0000006909,South Africa,94081,Offshore Transfer,10/15/13 20:00,Person_1818,Finance,South Africa,True,Legal,4.137254923646444,3,Bank_2,Luxembourg
6909,TX0000006910,Brazil,22986,Offshore Transfer,10/15/13 21:00,Person_1779,Construction,China,False,Legal,3.9767897997727095,5,Bank_43,Cayman Islands
6910,TX0000006911,South Africa,48694,Cryptocurrency,10/15/13 22:00,Person_8734,Oil & Gas,Russia,True,Legal,4.962514352160166,3,Bank_137,Luxembourg
6911,TX0000006912,UK,10918,Property Purchase,10/15/13 23:00,Person_4938,Luxury Goods,UAE,True,Legal,3.6373013906855434,5,Bank_468,Panama
6912,TX0000006913,Brazil,44692,Offshore Transfer,10/16/13 0:00,Person_3446,Luxury Goods,Russia,False,Legal,4.112893489946037,4,Bank_21,Singapore
6913,TX0000006914,USA,211740,Property Purchase,10/16/13 1:00,Person_9833,Real Estate,India,False,Legal,4.982683898402219,6,Bank_54,Cayman Islands
6914,TX0000006915,Singapore,99037,Cash Withdrawal,10/16/13 2:00,Person_8369,Casinos,UK,False,Legal,5.7273290837817,4,Bank_162,Switzerland
6915,TX0000006916,Switzerland,162477,Property Purchase,10/16/13 3:00,Person_8306,Luxury Goods,Singapore,False,Legal,1.8477502126439043,6,Bank_64,Switzerland
6916,TX0000006917,India,128544,Offshore Transfer,10/16/13 4:00,Person_4154,Casinos,South Africa,False,Legal,4.747114517252761,0,Bank_61,Panama
6917,TX0000006918,India,617851,Stocks Transfer,10/16/13 5:00,Person_9329,Real Estate,USA,False,Illegal,8.500604109308469,7,Bank_358,Cayman Islands
6918,TX0000006919,Russia,32586,Property Purchase,10/16/13 6:00,Person_4250,Casinos,South Africa,True,Legal,4.835758224593302,0,Bank_14,Singapore
6919,TX0000006920,South Africa,201029,Offshore Transfer,10/16/13 7:00,Person_7055,Arms Trade,Switzerland,False,Legal,3.3954222242978505,5,Bank_341,Bahamas
6920,TX0000006921,UAE,34105,Stocks Transfer,10/16/13 8:00,Person_5685,Oil & Gas,India,False,Legal,5.016256561284622,2,Bank_223,Luxembourg
6921,TX0000006922,Singapore,29031,Cryptocurrency,10/16/13 9:00,Person_6508,Construction,China,False,Legal,6.323664326373358,4,Bank_6,Panama
6922,TX0000006923,Switzerland,24677,Offshore Transfer,10/16/13 10:00,Person_2541,Arms Trade,South Africa,False,Legal,5.087045017238458,2,Bank_170,Switzerland
6923,TX0000006924,UK,23712,Offshore Transfer,10/16/13 11:00,Person_8715,Casinos,India,False,Legal,4.138983433653904,9,Bank_240,Switzerland
6924,TX0000006925,UK,262003,Stocks Transfer,10/16/13 12:00,Person_5124,Oil & Gas,UK,False,Illegal,6.414276024875601,2,Bank_218,Luxembourg
6925,TX0000006926,USA,140379,Stocks Transfer,10/16/13 13:00,Person_4010,Oil & Gas,UAE,False,Legal,3.9241285156902803,9,Bank_405,Panama
6926,TX0000006927,Switzerland,62468,Offshore Transfer,10/16/13 14:00,Person_8042,Luxury Goods,UK,False,Legal,2.472883084082125,2,Bank_311,Switzerland
6927,TX0000006928,China,47982,Stocks Transfer,10/16/13 15:00,Person_4320,Construction,Singapore,True,Legal,6.607750205187359,3,Bank_437,Cayman Islands
6928,TX0000006929,India,284240,Cryptocurrency,10/16/13 16:00,Person_5174,Arms Trade,South Africa,True,Legal,4.430948969766304,0,Bank_287,Cayman Islands
6929,TX0000006930,UAE,559829,Offshore Transfer,10/16/13 17:00,Person_2095,Luxury Goods,South Africa,True,Legal,4.726024009638314,9,Bank_291,Singapore
6930,TX0000006931,USA,286648,Cash Withdrawal,10/16/13 18:00,Person_9035,Arms Trade,UAE,False,Legal,3.5960929060177325,3,Bank_296,Singapore
6931,TX0000006932,UAE,56380,Stocks Transfer,10/16/13 19:00,Person_9541,Arms Trade,Singapore,True,Legal,5.386575201272898,5,Bank_375,Cayman Islands
6932,TX0000006933,Singapore,20858,Offshore Transfer,10/16/13 20:00,Person_8568,Oil & Gas,UK,False,Legal,6.214585747393071,2,Bank_85,Cayman Islands
6933,TX0000006934,South Africa,28917,Offshore Transfer,10/16/13 21:00,Person_7750,Construction,UK,False,Legal,6.005936389122803,1,Bank_59,Bahamas
6934,TX0000006935,Singapore,131069,Property Purchase,10/16/13 22:00,Person_7517,Oil & Gas,Brazil,False,Legal,4.773299205389909,2,Bank_202,Cayman Islands
6935,TX0000006936,China,24084,Stocks Transfer,10/16/13 23:00,Person_3774,Finance,UK,False,Legal,6.153931739549703,7,Bank_152,Singapore
6936,TX0000006937,South Africa,40328,Property Purchase,10/17/13 0:00,Person_5662,Luxury Goods,Singapore,True,Legal,4.455457289485721,5,Bank_142,Bahamas
6937,TX0000006938,India,147327,Property Purchase,10/17/13 1:00,Person_2254,Real Estate,China,False,Legal,5.0473765610234,2,Bank_100,Panama
6938,TX0000006939,India,339001,Cryptocurrency,10/17/13 2:00,Person_7954,Oil & Gas,Russia,False,Legal,6.4777990873469005,0,Bank_99,Bahamas
6939,TX0000006940,China,36873,Cryptocurrency,10/17/13 3:00,Person_5909,Construction,China,False,Legal,4.210186395448967,7,Bank_196,Switzerland
6940,TX0000006941,Brazil,124909,Cryptocurrency,10/17/13 4:00,Person_3007,Luxury Goods,UK,False,Legal,4.134251646110189,6,Bank_74,Cayman Islands
6941,TX0000006942,China,8102,Property Purchase,10/17/13 5:00,Person_4303,Finance,India,False,Legal,5.392084064488758,2,Bank_127,Luxembourg
6942,TX0000006943,China,97967,Cash Withdrawal,10/17/13 6:00,Person_2641,Oil & Gas,UK,False,Legal,4.866431922146028,1,Bank_174,Panama
6943,TX0000006944,UAE,471396,Cash Withdrawal,10/17/13 7:00,Person_9680,Arms Trade,South Africa,False,Legal,4.210903673174286,5,Bank_461,Luxembourg
6944,TX0000006945,USA,18885,Cash Withdrawal,10/17/13 8:00,Person_396,Finance,South Africa,False,Legal,2.2236350794782096,5,Bank_158,Cayman Islands
6945,TX0000006946,India,313172,Cash Withdrawal,10/17/13 9:00,Person_7139,Construction,South Africa,False,Illegal,8.26247475690618,1,Bank_475,Singapore
6946,TX0000006947,UAE,135472,Offshore Transfer,10/17/13 10:00,Person_7947,Luxury Goods,China,False,Legal,6.393526934891882,6,Bank_102,Switzerland
6947,TX0000006948,Singapore,27453,Offshore Transfer,10/17/13 11:00,Person_3577,Construction,USA,True,Legal,5.338995424735211,1,Bank_15,Singapore
6948,TX0000006949,UAE,299758,Stocks Transfer,10/17/13 12:00,Person_1199,Luxury Goods,Brazil,False,Legal,5.466519755475805,5,Bank_326,Luxembourg
6949,TX0000006950,India,107404,Cryptocurrency,10/17/13 13:00,Person_8338,Finance,Russia,False,Legal,5.095805473528414,5,Bank_279,Luxembourg
6950,TX0000006951,South Africa,79250,Property Purchase,10/17/13 14:00,Person_6857,Arms Trade,Switzerland,False,Legal,4.186436182977159,9,Bank_311,Luxembourg
6951,TX0000006952,UAE,117213,Cryptocurrency,10/17/13 15:00,Person_850,Construction,Singapore,False,Legal,5.895019183620292,5,Bank_245,Panama
6952,TX0000006953,Russia,33327,Property Purchase,10/17/13 16:00,Person_2002,Arms Trade,India,False,Legal,5.8073069730517,7,Bank_436,Switzerland
6953,TX0000006954,UK,29956,Offshore Transfer,10/17/13 17:00,Person_5779,Finance,China,False,Legal,3.7776249870548027,1,Bank_171,Cayman Islands
6954,TX0000006955,India,199265,Cash Withdrawal,10/17/13 18:00,Person_6419,Luxury Goods,South Africa,False,Legal,4.273915028319253,3,Bank_37,Switzerland
6955,TX0000006956,India,64803,Stocks Transfer,10/17/13 19:00,Person_1707,Casinos,UAE,False,Legal,4.646197370035878,1,Bank_440,Cayman Islands
6956,TX0000006957,South Africa,81168,Property Purchase,10/17/13 20:00,Person_2536,Real Estate,Brazil,False,Legal,5.16690045703285,1,Bank_195,Switzerland
6957,TX0000006958,UAE,55807,Offshore Transfer,10/17/13 21:00,Person_7542,Construction,India,False,Legal,3.394733487675458,9,Bank_497,Panama
6958,TX0000006959,South Africa,552396,Property Purchase,10/17/13 22:00,Person_3857,Oil & Gas,South Africa,False,Legal,7.28155437889991,2,Bank_499,Bahamas
6959,TX0000006960,UAE,43472,Offshore Transfer,10/17/13 23:00,Person_5224,Construction,Switzerland,False,Legal,6.481650425691814,2,Bank_412,Panama
6960,TX0000006961,UAE,40706,Stocks Transfer,10/18/13 0:00,Person_4183,Luxury Goods,USA,False,Legal,6.66707579724484,0,Bank_494,Bahamas
6961,TX0000006962,UK,80112,Property Purchase,10/18/13 1:00,Person_1193,Real Estate,UAE,False,Legal,4.79264952680271,2,Bank_454,Switzerland
6962,TX0000006963,South Africa,241458,Stocks Transfer,10/18/13 2:00,Person_1581,Construction,Singapore,False,Legal,3.7330662756592083,7,Bank_154,Singapore
6963,TX0000006964,Russia,116509,Offshore Transfer,10/18/13 3:00,Person_3742,Finance,Brazil,False,Legal,6.242269992591459,9,Bank_24,Singapore
6964,TX0000006965,Russia,147019,Stocks Transfer,10/18/13 4:00,Person_2469,Construction,Brazil,False,Legal,4.3385934391167185,8,Bank_328,Bahamas
6965,TX0000006966,Brazil,151177,Cash Withdrawal,10/18/13 5:00,Person_1803,Real Estate,Russia,False,Legal,6.2623169571333195,7,Bank_120,Bahamas
6966,TX0000006967,Brazil,56542,Property Purchase,10/18/13 6:00,Person_1444,Arms Trade,USA,False,Legal,4.516101434302224,1,Bank_412,Cayman Islands
6967,TX0000006968,USA,139608,Cash Withdrawal,10/18/13 7:00,Person_9352,Finance,China,True,Legal,3.8473193648098634,7,Bank_100,Luxembourg
6968,TX0000006969,Singapore,17942,Cash Withdrawal,10/18/13 8:00,Person_2978,Construction,South Africa,True,Legal,3.010316499671262,7,Bank_331,Switzerland
6969,TX0000006970,UK,46989,Cryptocurrency,10/18/13 9:00,Person_5527,Arms Trade,Singapore,False,Legal,6.166209244259068,9,Bank_379,Singapore
6970,TX0000006971,Russia,578236,Stocks Transfer,10/18/13 10:00,Person_9259,Casinos,India,False,Legal,6.275965853406349,1,Bank_31,Luxembourg
6971,TX0000006972,UK,453505,Property Purchase,10/18/13 11:00,Person_3052,Oil & Gas,South Africa,True,Legal,4.877969287564598,3,Bank_422,Bahamas
6972,TX0000006973,UAE,236542,Cash Withdrawal,10/18/13 12:00,Person_1795,Construction,UAE,False,Legal,4.124771385395969,7,Bank_92,Panama
6973,TX0000006974,UAE,299470,Offshore Transfer,10/18/13 13:00,Person_5605,Real Estate,UK,True,Legal,4.8774186119750125,8,Bank_453,Panama
6974,TX0000006975,USA,212267,Cash Withdrawal,10/18/13 14:00,Person_854,Construction,Switzerland,False,Legal,4.8987535999046585,4,Bank_105,Bahamas
6975,TX0000006976,South Africa,55660,Stocks Transfer,10/18/13 15:00,Person_7220,Finance,Singapore,False,Legal,3.8305049294993534,2,Bank_39,Switzerland
6976,TX0000006977,UAE,263161,Property Purchase,10/18/13 16:00,Person_7202,Construction,Brazil,False,Legal,4.562026556402043,2,Bank_367,Luxembourg
6977,TX0000006978,Singapore,59166,Property Purchase,10/18/13 17:00,Person_7489,Finance,Switzerland,False,Legal,5.416302615625628,3,Bank_266,Bahamas
